amount,bundleInfo,category,images,name,packageLabel,packageLabelKey,parentCategories,price,productId,sku,slug,upsellSku,volumeLabelKey,volumeLabelLong,volumeLabelShort,weight,weightArticle,weightPieceArticle,weightPerPiece,brandMarketing,productMarketing,regulatedProductName,brand,ageRequiredInMonths,drainedWeight,depositType,oldPrice,discountPercentage,loyaltyValue,value
300,,Oferte PENNY card,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-943075-1587748734-bAbPi3QW.jpg'],MILKA CIOCO CREMA LAP.AROMA CARAMEL&CREMA CARAMEL&ALUNE,BUCATĂ,st,"[[{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 4330, 'tags': ['SO'], 'value': 1299}, 'regular': {'perStandardizedQuantity': 5496, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1649}, 'lowestPrice': 1615, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",9b909721-cab5-4863-b771-4530f99db44a,RR-943075,milka-cioco-crema-laparoma-caramelundcrema-caramelundalune-rr943075,,gr,Grame,g,0.304,False,False,0,,,,,,,,,,12.99,16.49
35,,"Biscuiti, fursecuri, prajituri",['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-943698-0111778614-nXrQbhmO.jpg'],ROM PRAJITURA CU CREMA DE ROM SI GLAZURA DE CACAO,BUCATĂ,st,"[[{'key': '5713', 'name': 'Dulciuri si snacks', 'slug': 'dulciuri-si-snacks-5713', 'orderHint': '000000120'}, {'key': '5718', 'name': 'Biscuiti, fursecuri, prajituri', 'slug': 'biscuiti-fursecuri-prajituri-5718', 'orderHint': '000000050'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 169, 'discountPercentage': -11, 'regular': {'perStandardizedQuantity': 4257, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 149}, 'lowestPrice': 169, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",c58a58f7-2083-4744-8bd6-ee06226e43ed,RR-943698,rom-prajitura-cu-crema-de-rom-si-glazura-de-cacao-rr943698,,gr,Grame,g,0.038,False,False,0,,,,,,,,1.69,-11%,,1.49
750,,Vin,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-944980-229409799--pjk7aOX.jpg'],PURCARI ROSE VIN SEC,BUCATĂ,st,"[[{'key': '5725', 'name': 'Bauturi', 'slug': 'bauturi-5725', 'orderHint': '000000130'}, {'key': '5732', 'name': 'Vin', 'slug': 'vin-5732', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 3899, 'discountPercentage': -30, 'regular': {'perStandardizedQuantity': 3598, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 2699}, 'lowestPrice': 3899, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",5e26e346-cff1-417c-8078-fe8c7289ecd5,RR-944980,purcari-rose-vin-sec-rr944980,,ml,Mililitri,ml,1.1,False,False,0,,,,,,,,38.99,-30%,,26.99
500,,Gata preparate,['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-945482-95068999-Vg-NTS-s.jpg'],YUKSEL LIPIE TURCEASCA,BUCATĂ,st,"[[{'key': '5674', 'name': 'Gata preparate', 'slug': 'gata-preparate-5674', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 918, 'tags': ['SO'], 'value': 459}, 'regular': {'perStandardizedQuantity': 1158, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 579}, 'lowestPrice': 579, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",f60b2174-681e-4056-b974-375d95c13b5d,RR-945482,yuksel-lipie-turceasca-rr945482,,gr,Grame,g,0.514,False,False,0,,,,,,,,,,4.59,5.79
500,,Sunca si alte specialitati,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-946354-2139255581-hmylmUq0.jpg'],CASA GUSTULUI SUNCA  PRAGA,BUCATĂ,st,"[[{'key': '5640', 'name': 'Carne, mezeluri si peste', 'slug': 'carne-mezeluri-si-peste-5640', 'orderHint': '000000050'}, {'key': '5643', 'name': 'Sunca si alte specialitati', 'slug': 'sunca-si-alte-specialitati-5643', 'orderHint': '000000030'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 1199, 'discountPercentage': -16, 'regular': {'perStandardizedQuantity': 1998, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 999}, 'lowestPrice': 1199, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",591507ff-c7f1-4e03-9896-5c46ee8e6220,RR-946354,casa-gustului-sunca-praga-rr946354,,gr,Grame,g,0.51,False,False,0,,,,,,,,11.99,-16%,,9.99
400,,PLIANT NATIONAL KW29,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-947669-979353497-GkIKt6PC.jpg'],PEDIGREE HRANA UMEDA 4X100G PT.CAINI ADULTI CU VITA&PASARE,BUCATĂ,st,"[[{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 1069, 'discountPercentage': -25, 'regular': {'perStandardizedQuantity': 1997, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 799}, 'lowestPrice': 1069, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",343349d7-26ca-4714-be37-d4e29216941c,RR-947669,pedigree-hrana-umeda-4x100g-ptcaini-adulti-cu-vitaundpasare-rr947669,,gr,Grame,g,0.4,False,False,0,,,,,,,,10.69,-25%,,7.99
750,,Gel de dus,['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-948231-0205802774-T-fhBVGc.jpg'],NIVEA GEL DE DUS DIVERSE SORTIMENTE,BUCATĂ,st,"[[{'key': '5745', 'name': 'Ingrijire personala', 'slug': 'ingrijire-personala-5745', 'orderHint': '000000160'}, {'key': '5753', 'name': 'Gel de dus', 'slug': 'gel-de-dus-5753', 'orderHint': '000000080'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 2499, 'discountPercentage': -16, 'regular': {'perStandardizedQuantity': 2798, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 2099}, 'lowestPrice': 2499, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",362cbc7d-b263-49db-a899-f6c1e5eb4fbe,RR-948231,nivea-gel-de-dus-diverse-sortimente-rr948231,,ml,Mililitri,ml,8.55,False,False,0,,,,,,,,24.99,-16%,,20.99
400,,Telemea,['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-948470-0166342507-JQwujw4O.jpg'],HANUL BOIERESC TELEMEA DE IBANESTI,BUCATĂ,st,"[[{'key': '5477', 'name': 'Lactate, branzeturi si oua', 'slug': 'lactate-branzeturi-si-oua-5477', 'orderHint': '000000040'}, {'key': '5669', 'name': 'Telemea', 'slug': 'telemea-5669', 'orderHint': '000000090'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 1699, 'discountPercentage': -23, 'regular': {'perStandardizedQuantity': 3247, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 1299}, 'lowestPrice': 1699, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",b2b51e8d-187c-4e77-9c57-6171ff8f5739,RR-948470,hanul-boieresc-telemea-de-ibanesti-rr948470,,gr,Grame,g,0.404,False,False,0,,,,"{'name': 'HANUL BOIERESC', 'slug': 'hanul-boieresc'}",,,,16.99,-23%,,12.99
1,,Servetele universale si role,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-949419-2017799774-Nd1MAOHL.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-949419-2017799774-DWrlhHnK.jpg']",EL CAPITAN PROSOP MONOROLA 2STRATURI 100M,BUCATĂ,st,"[[{'key': '5738', 'name': 'Produse curatenie', 'slug': 'produse-curatenie-5738', 'orderHint': '000000150'}, {'key': '5743', 'name': 'Servetele universale si role', 'slug': 'servetele-universale-si-role-5743', 'orderHint': '000000050'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Bucată', 'baseUnitShort': 'BC', 'basePriceFactor': '1', 'regular': {'perStandardizedQuantity': 899, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['IO'], 'value': 899}, 'lowestPrice': 699, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",ccb6625c-06dc-4f0c-a9bf-c95c085ae088,RR-949419,el-capitan-prosop-monorola-2straturi-100m-rr949419,,st,Bucată,bc,0.7,False,False,0,,,,,,,,,,,8.99
250,,Zahar si miere,['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-949674-0187347335-aCau7K1n.jpg'],PENNY ZAHAR 250G BRUN,BUCATĂ,st,"[[{'key': '5685', 'name': 'Alimente de baza', 'slug': 'alimente-de-baza-5685', 'orderHint': '000000090'}, {'key': '5690', 'name': 'Zahar si miere', 'slug': 'zahar-si-miere-5690', 'orderHint': '000000050'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 239, 'discountPercentage': -16, 'regular': {'perStandardizedQuantity': 796, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 199}, 'lowestPrice': 239, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",01374978-fb05-4b66-a1bc-dd4c80b488ec,RR-949674,penny-zahar-250g-brun-rr949674,,gr,Grame,g,0.253,False,False,0,,,,,,,,2.39,-16%,,1.99
1,,Iaurt,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-950035-0548937934-MocZflU4.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-950035-0548937934-d3KMHsxT.jpg']",MPK 6+2 ZUZU IAURT CU CAPSUNI/BANANE8X125G,BUCATĂ,st,"[[{'key': '5477', 'name': 'Lactate, branzeturi si oua', 'slug': 'lactate-branzeturi-si-oua-5477', 'orderHint': '000000040'}, {'key': '5666', 'name': 'Iaurt', 'slug': 'iaurt-5666', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 1350, 'discountPercentage': -18, 'regular': {'perStandardizedQuantity': 1099, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 1099}, 'lowestPrice': 1350, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",da7e52ea-2dc8-44e1-a4c3-712cd169f8ff,RR-950035,mpk-62-zuzu-iaurt-cu-capsunibanane8x125g-rr950035,,kg,Kilograme,kg,1.07,False,False,0,,,,,,,,1.35,-18%,,10.99
112,,Cafea,"['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/RR-950463-1952713505-7OngRTjj.jpg', 'https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-950463-1952713505-He-jGNok.jpg']",NESCAFE DOLCE GUSTO 16X7G ESPRESSO INTENSO,BUCATĂ,st,"[[{'key': '5685', 'name': 'Alimente de baza', 'slug': 'alimente-de-baza-5685', 'orderHint': '000000090'}, {'key': '5697', 'name': 'Cafea', 'slug': 'cafea-5697', 'orderHint': '000000110'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 21419, 'tags': ['SO'], 'value': 2399}, 'regular': {'perStandardizedQuantity': 26294, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 2945}, 'lowestPrice': 2399, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",3dd5e8cb-a8b3-4027-a7e9-83e97f151dad,RR-950463,nescafe-dolce-gusto-16x7g-espresso-intenso-rr950463,,gr,Grame,g,0.202,False,False,0,,,,,,,,,,23.99,29.45
150,,Iaurt,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-950474-077386273-BXDTrr4y.jpg'],PENTRU TINE DE LA PENNY IAURT CU CAPSUNI,BUCATĂ,st,"[[{'key': '5477', 'name': 'Lactate, branzeturi si oua', 'slug': 'lactate-branzeturi-si-oua-5477', 'orderHint': '000000040'}, {'key': '5666', 'name': 'Iaurt', 'slug': 'iaurt-5666', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 219, 'discountPercentage': -31, 'regular': {'perStandardizedQuantity': 993, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 149}, 'lowestPrice': 219, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",99ddd864-a1a7-4129-937d-82eb9530a5ab,RR-950474,pentru-tine-de-la-penny-iaurt-cu-capsuni-rr950474,,gr,Grame,g,0.156,False,False,0,,,,,,,,2.19,-31%,,1.49
150,,Iaurt,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-950475-975669333-NoI7fFXc.jpg'],PENTRU TINE DE LA PENNY IAURT Cu Piersici,BUCATĂ,st,"[[{'key': '5477', 'name': 'Lactate, branzeturi si oua', 'slug': 'lactate-branzeturi-si-oua-5477', 'orderHint': '000000040'}, {'key': '5666', 'name': 'Iaurt', 'slug': 'iaurt-5666', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 219, 'discountPercentage': -31, 'regular': {'perStandardizedQuantity': 993, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 149}, 'lowestPrice': 219, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",75c030be-484b-48d2-bbc1-8feae163920d,RR-950475,pentru-tine-de-la-penny-iaurt-cu-piersici-rr950475,,gr,Grame,g,0.156,False,False,0,,,,,,,,2.19,-31%,,1.49
150,,Iaurt,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-950476-189597649-wXCCW7By.jpg'],Pentru Tine De La Penny Iaurt Cu FRUCTE DE PADURE,BUCATĂ,st,"[[{'key': '5477', 'name': 'Lactate, branzeturi si oua', 'slug': 'lactate-branzeturi-si-oua-5477', 'orderHint': '000000040'}, {'key': '5666', 'name': 'Iaurt', 'slug': 'iaurt-5666', 'orderHint': '000000060'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'crossed': 219, 'discountPercentage': -31, 'regular': {'perStandardizedQuantity': 993, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 149}, 'lowestPrice': 219, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",11908648-e311-4a8a-90fc-585d8ff9b329,RR-950476,pentru-tine-de-la-penny-iaurt-cu-fructe-de-padure-rr950476,,gr,Grame,g,0.156,False,False,0,,,,,,,,2.19,-31%,,1.49
750,,Detergent vase,['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-950502-0157706314-vSHJTP0w.jpg'],PUR DETERGENT VASE DIVERSE SORTIMENTE,BUCATĂ,st,"[[{'key': '5738', 'name': 'Produse curatenie', 'slug': 'produse-curatenie-5738', 'orderHint': '000000150'}, {'key': '5740', 'name': 'Detergent vase', 'slug': 'detergent-vase-5740', 'orderHint': '000000020'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 1145, 'tags': ['SO'], 'value': 859}, 'regular': {'perStandardizedQuantity': 1598, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1199}, 'lowestPrice': 1199, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",36f4c28a-0d73-44a2-b8a7-5ac5eb7404a4,RR-950502,pur-detergent-vase-diverse-sortimente-rr950502,,ml,Mililitri,ml,0.81,False,False,0,,,,,,,,,,8.59,11.99
500,,Ingrijire orala,['https://images.cdn.europe-west1.gcp.commercetools.com/3dd00c6e-62c7-4330-9c1a-0067ba317084/rr-951446-1512720829-2N2z0u3T.jpg'],LACALUT APA DE GURA MICELARA MULTI EFFECT,BUCATĂ,st,"[[{'key': '5745', 'name': 'Ingrijire personala', 'slug': 'ingrijire-personala-5745', 'orderHint': '000000160'}, {'key': '5746', 'name': 'Ingrijire orala', 'slug': 'ingrijire-orala-5746', 'orderHint': '000000010'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '99003190111', 'name': 'PLIANT NATIONAL KW29', 'slug': 'oferte-site-1723072024-pliant-national-kw29', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Litri', 'baseUnitShort': 'L', 'basePriceFactor': '1', 'crossed': 2499, 'discountPercentage': -30, 'regular': {'perStandardizedQuantity': 3498, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': ['SO'], 'value': 1749}, 'lowestPrice': 2499, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",79e6bca4-7141-43db-80ea-39a7da65ca50,RR-951446,lacalut-apa-de-gura-micelara-multi-effect-rr951446,,ml,Mililitri,ml,0.5,False,False,0,,,,,,,,24.99,-30%,,17.49
200,,"Crema de branza, specialitati",['https://ed81c57e5d0b9c68f8fb-65959e0cf0c4860a1192ede71ec65f56.ssl.cf3.rackcdn.com/rr-951604-0187034768-PEUFcF-K.jpg'],PHILADELPHIA ORIGINAL CREMA BRANZA SIMPLA,BUCATĂ,st,"[[{'key': '5477', 'name': 'Lactate, branzeturi si oua', 'slug': 'lactate-branzeturi-si-oua-5477', 'orderHint': '000000040'}, {'key': '5671', 'name': 'Crema de branza, specialitati', 'slug': 'crema-de-branza-specialitati-5671', 'orderHint': '000000110'}], [{'key': '99000000', 'name': 'Oferte speciale', 'slug': 'oferte-speciale-99000000', 'orderHint': '000000001'}, {'key': '99003190', 'name': 'OFERTE SITE 17-23.07.2024', 'slug': 'oferte-site-1723072024', 'orderHint': '000000010'}, {'key': '990031909999', 'name': 'Oferte PENNY card', 'slug': 'oferte-site-1723072024-oferte-penny-card', 'orderHint': '000000020'}]]","{'baseUnitLong': 'Kilograme', 'baseUnitShort': 'KG', 'basePriceFactor': '1', 'loyalty': {'perStandardizedQuantity': 5495, 'tags': ['SO'], 'value': 1099}, 'regular': {'perStandardizedQuantity': 6245, 'promotionQuantity': 1, 'promotionType': 'FROM', 'tags': [], 'value': 1249}, 'lowestPrice': 1099, 'validityEnd': '2024-07-23', 'validityStart': '2024-07-17'}",5d817aeb-c1cc-479a-a41a-6e8f6cd1096e,RR-951604,philadelphia-original-crema-branza-simpla-rr951604,,gr,Grame,g,0.21,False,False,0,,,,,,,,,,10.99,12.49
