list,category,id,name,brand,price,dimension10,metric5,position
Bacanie & Lichide,Bacanie & Lichide,15513137,Bautura Migdale Proteine Carpos 1L,Carpos,17.9,available,0,7208
Bacanie & Lichide,Bacanie & Lichide,15513277,Bautura pe baza de plante Don't Call Naturli 1L,Naturli,14.9,available,0,7209
Bacanie & Lichide,Bacanie & Lichide,15504365,Bautura bio din orez The Bridge 1 l,The Bridge,14.9,available,0,7210
Bacanie & Lichide,Bacanie & Lichide,15513583,"Bautura vegetala din ovaz Riso Scotti Barista, 1 l",Riso Scotti,11.9,available,0,7211
Bacanie & Lichide,Bacanie & Lichide,15511087,Frisca UHT Hulala fara zahar 500ml,Hulala,15.2,available,0,7212
Bacanie & Lichide,Bacanie & Lichide,15504374,Bautura din quinoa si orez The Bridge Bio 1L,The Bridge,18.5,available,0,7213
Bacanie & Lichide,Bacanie & Lichide,15507413,Bautura Riso Scotti Bio din orez si cocos 1L,Riso Scotti,10.9,available,0,7214
Bacanie & Lichide,Bacanie & Lichide,15513186,Bautura Cafemio Macchiato vanilie 250ml,Rauch,7.19,available,0,7215
Bacanie & Lichide,Bacanie & Lichide,15507910,Bautura de Fistic Carpos 1L,Carpos,15.9,available,0,7216
Bacanie & Lichide,Bacanie & Lichide,15513138,Bautura de ovaz Olympus Carpos cu alune de padure fara zahar 1 l,Carpos,16.9,available,0,7217
Bacanie & Lichide,Bacanie & Lichide,15006315,Lapte fara lactoza Zile Usoare LaDorna 1.5% grasime 500 ml,Dorna,6.29,available,0,7218
Bacanie & Lichide,Bacanie & Lichide,15507228,"Bautura energizanta pe baza cafea Rauch Espresso Macchiato Cafemio, 250ml",Rauch,7.19,available,0,7219
Bacanie & Lichide,Bacanie & Lichide,15507230,Bautura Rauch Cafemio Macchiato 250ml,Rauch,7.19,available,0,7220
Bacanie & Lichide,Bacanie & Lichide,15512622,Frisca Lichida 35% Elle Vire 500ml,Elle&Vire,31.5,available,0,7221
Bacanie & Lichide,Bacanie & Lichide,15513621,Bautura Uht vanilie YoPro 250ml,YoPRO,8.05,available,0,7222
Bacanie & Lichide,Bacanie & Lichide,15508760,"Lapte pentru cappuccino 3.7% grasime, Sterilgarda 1L",Sterilgarda,11.9,available,0,7223
Bacanie & Lichide,Bacanie & Lichide,15514032,"Bautura ecologica din ovaz cu vanilie The Bridge, 1l",The Bridge,14.5,available,0,7224
Bacanie & Lichide,Bacanie & Lichide,15513622,Bautura Uht YoPro ciocolata 250ml,YoPRO,8.09,available,0,7225
Bacanie & Lichide,Bacanie & Lichide,15509437,"Lapte cu cacao Zuzu Fit, 500ml",Zuzu Fit,10.9,available,0,7226
Bacanie & Lichide,Bacanie & Lichide,15514556,"Bautura ecologica din cocos The Bridge, 1l",The Bridge,16.5,available,0,7227
Bacanie & Lichide,Bacanie & Lichide,10507996,Whiskey Jameson 3buc x 0.05L,Jameson,46.5,available,0,7228
Bacanie & Lichide,Bacanie & Lichide,10507793,Suc de mere Carrefour Bio 3buc x 0.2L,Carrefour Bio,10.5,available,0,7229
Bacanie & Lichide,Bacanie & Lichide,10004737,Bere neagra Guinness 0.44L,Guinness,11.5,available,0,7230
Bacanie & Lichide,Bacanie & Lichide,14500329,Sos de tomate cu ciuperci Panzani 425g,Panzani,11.9,available,0,7231
Bacanie & Lichide,Bacanie & Lichide,14523384,Sos Arrabiata Panzani 400g,Panzani,16.5,available,0,7232
Bacanie & Lichide,Bacanie & Lichide,14523394,Sos Basilico Panzani 400g,Panzani,13.9,available,0,7233
Bacanie & Lichide,Bacanie & Lichide,11016282,Ulei Untdelemn de la Bunica pentru prajit 1L,Bunica,7.29,available,0,7234
Bacanie & Lichide,Bacanie & Lichide,14501471,"Ulei masline extra virgin Monini Delicato, 500ml",Monini,52.5,available,0,7235
Bacanie & Lichide,Bacanie & Lichide,11004138,"Sos pentru paste cu busuioc Barilla Basilico, 400g",Barilla,10.9,available,0,7236
Bacanie & Lichide,Bacanie & Lichide,11009053,Praline Ferrero Prestige 246g,Ferrero Rocher,44.5,available,0,7237
Bacanie & Lichide,Bacanie & Lichide,10508124,Vin spumant roze Tectonic extrasec 0.75L,Tectonic,34.9,available,0,7238
Bacanie & Lichide,Bacanie & Lichide,10508125,Vin spumant alb Tectonic extrasec 0.75L,Tectonic,34.9,available,0,7239
Bacanie & Lichide,Bacanie & Lichide,10004657,Vin rose Silvania demidulce Pinot Noir 0.75L,Silvania,32.5,available,0,7240
Bacanie & Lichide,Bacanie & Lichide,10508139,"Gin Wembley London Dry, 40%, 0.5L",Wembley,35.5,available,0,7241
Bacanie & Lichide,Bacanie & Lichide,10507637,"Vodka Kuznetzoff, 40% alcool, 0.2L",Kuznetzoff,13.9,available,0,7242
Bacanie & Lichide,Bacanie & Lichide,10508216,"Whisky Woodford Reserve Distillers Select, Bourbon, 43.20%, 0.7L",Woodford Reserve,176.9,available,0,7243
Bacanie & Lichide,Bacanie & Lichide,10508178,Whisky Label 5 Scotch 40% 0.35L,Label 5,32.9,available,0,7244
Bacanie & Lichide,Bacanie & Lichide,10507534,"Whiskey Teeling Small Batch, 46%, 0.7L + 2 Pahare",Teeling,163.9,available,0,7246
Bacanie & Lichide,Bacanie & Lichide,10508263,"Tequila Sierra Reposado, 38%, 0.7L",Sierra,75.9,available,0,7247
Bacanie & Lichide,Bacanie & Lichide,10501848,Bautura racoritoare carbogazoasa Coca Cola Vanilla 0.33 l,Coca-Cola,5.15,available,0,7248
Bacanie & Lichide,Bacanie & Lichide,10508112,Bautura spirtoasa Zarea 5 Stele 0.7L,Zarea,46.5,available,0,7249
Bacanie & Lichide,Bacanie & Lichide,12000166,"Coniac Martell VS, alc. 40%, 0.7L",Martell,198.9,available,0,7250
Bacanie & Lichide,Bacanie & Lichide,10507817,"Cognac Hennessy V.S., 40%, 0.7L",Hennessy,219.9,available,0,7251
Bacanie & Lichide,Bacanie & Lichide,10508234,"Rom Captain Morgan Gingerbread Limited Edition, 30%, 0.7L",Captain Morgan,100.9,available,0,7252
Bacanie & Lichide,Bacanie & Lichide,14008022,"Praf pentru budinca Ruf, cu capsuni 38g",Ruf,1.39,available,0,7253
Bacanie & Lichide,Bacanie & Lichide,14502459,Praf de copt Coseli 10 g,Coseli,0.59,available,0,7254
Bacanie & Lichide,Bacanie & Lichide,10508151,"Palinca prune Bran, 50%, 0.7L",Bran,155.9,available,0,7255
Bacanie & Lichide,Bacanie & Lichide,10500409,"Rachiu de pere cu para Vlad Tepes, 40%, 0.7L",Vlad Tepes,201.9,available,0,7256
Bacanie & Lichide,Bacanie & Lichide,14525661,Croissant 7Days Double Vanilie si Cacao 60g,7Days,3.45,available,0,7257
Bacanie & Lichide,Bacanie & Lichide,14524959,"Ulei de masline extravirgin Eleni pentru copii, 250ml",Critida,37.5,available,0,7258
Bacanie & Lichide,Bacanie & Lichide,10508180,"Bautura spirtoasa Napoleon Victorius, 30%, 0.5L",Napoleon,18.9,available,0,7259
Bacanie & Lichide,Bacanie & Lichide,14516294,Naut boabe Home Garden 570g,Home Garden,8.85,available,0,7260
Bacanie & Lichide,Bacanie & Lichide,14509666,Ton bucati Giana in ulei vegetal 160g,Giana,6.65,available,0,7261
Bacanie & Lichide,Bacanie & Lichide,14509917,Zacusca picanta de vinete Capricii si Delicii 550g,Capricii si Delicii,17.5,available,0,7262
Bacanie & Lichide,Bacanie & Lichide,11010957,"Castraveti cornison intregi Bonduelle 3-6 cm, in otet, 580ml",Bonduelle,21.5,available,0,7263
Bacanie & Lichide,Bacanie & Lichide,14003166,Mustar clasic La Minut 300g,La Minut,4.89,available,0,7264
Bacanie & Lichide,Bacanie & Lichide,14501188,Sos pentru paste bolognese Barilla 400g,Barilla,10.9,available,0,7265
Bacanie & Lichide,Bacanie & Lichide,11004139,Sos picant pentru paste arrabbiata Barilla 400g,Barilla,10.9,available,0,7266
Bacanie & Lichide,Bacanie & Lichide,14004350,Magiun de prune Raureni 350g,Raureni,12.9,available,0,7267
Bacanie & Lichide,Bacanie & Lichide,10507957,Bere Carlsberg fara alcool 4 x 0.5L,Carlsberg,20.03,available,0,7268
Bacanie & Lichide,Bacanie & Lichide,14524669,Cacao Alcalinizata Barry Rouge Ultimate 1kg,Barry,88.5,available,0,7269
Bacanie & Lichide,Bacanie & Lichide,14002233,Lapte praf integral Dr. Oetker 250g,Dr. Oetker,16.5,available,0,7270
Bacanie & Lichide,Bacanie & Lichide,14507384,Miere poliflora Apicola Costache 900g,Apicola Costache,18.4,available,0,7271
Bacanie & Lichide,Bacanie & Lichide,14002931,Magiun de prune Topoloveni 350g,Topoloveni,20.5,available,0,7272
Bacanie & Lichide,Bacanie & Lichide,14500884,"Ciuperci intregi Bonduelle, 280g",Bonduelle,7.89,available,0,7273
Bacanie & Lichide,Bacanie & Lichide,14500886,"Ciuperci feliate Bonduelle, 280g",Bonduelle,7.89,available,0,7274
Bacanie & Lichide,Bacanie & Lichide,11008916,Zacusca de vinete Olympia 295g,Olympia,7.15,available,0,7275
Bacanie & Lichide,Bacanie & Lichide,14507276,Zacusca picanta de vinete Olympia 295g,Olympia,7.15,available,0,7276
Bacanie & Lichide,Bacanie & Lichide,14012001,Gogosari in otet Giana 720ml,Giana,11.9,available,0,7277
Bacanie & Lichide,Bacanie & Lichide,14506944,Somon File A La Grec Home Garden 170g,Home Garden,14.5,available,0,7278
Bacanie & Lichide,Bacanie & Lichide,14504283,"Castraveti in otet 6-9 cm Home Garden, 720ml",Home Garden,10.5,available,0,7279
Bacanie & Lichide,Bacanie & Lichide,14510600,Mazare verde fina D'aucy 400g,D'Aucy,6.45,available,0,7280
Bacanie & Lichide,Bacanie & Lichide,14515704,Sfecla rosie Bonduelle 580ml,Bonduelle,12.5,available,0,7281
Bacanie & Lichide,Bacanie & Lichide,14523287,Salata de vinete Capricii si Delicii 300g,Capricii si Delicii,11.9,available,0,7282
Bacanie & Lichide,Bacanie & Lichide,14523286,Salata de vinete orientala Capricii si Delicii 290g,Capricii si Delicii,15.2,available,0,7283
Bacanie & Lichide,Bacanie & Lichide,14517011,Salata de vinete cu ardei copti Capricii si Delicii 300g,Capricii si Delicii,18.9,available,0,7284
Bacanie & Lichide,Bacanie & Lichide,14509670,"Salata de vinete Capricii si Delicii, 525g",Capricii si Delicii,20.9,available,0,7285
Bacanie & Lichide,Bacanie & Lichide,14005032,Ananas bucati Bitar 565g,Bitar,10.5,available,0,7286
Bacanie & Lichide,Bacanie & Lichide,14523503,Cocktail fructe Del Monte in sirop 420g,Del Monte,12.5,available,0,7287
Bacanie & Lichide,Bacanie & Lichide,14509542,Castraveti 6-9 cm Szatmar 1.7L,Szatmar,30.5,available,0,7288
Bacanie & Lichide,Bacanie & Lichide,10005968,"Vin alb Innocentia, Sauvignon Blanc, sec 0.75L",Innocentia,29.5,available,0,7289
Bacanie & Lichide,Bacanie & Lichide,10005952,"Vin alb Innocentia, Chardonnay, demisec 0.75L",Innocentia,25.5,available,0,7290
Bacanie & Lichide,Bacanie & Lichide,14525956,Chipsuri Lay's cu sare 170g,Lay's,10.5,available,0,7291
Bacanie & Lichide,Bacanie & Lichide,14525946,Chipsuri Lay's Wavy cu gust picant 115g,Lay's,8.79,available,0,7292
Bacanie & Lichide,Bacanie & Lichide,14525949,Chipsuri Lay's Maxx cu gust de paprika 115g,Lay's,8.79,available,0,7293
Bacanie & Lichide,Bacanie & Lichide,14525947,Chipsuri Lay's Wavy cu sare 115g,Lay's,8.79,available,0,7294
Bacanie & Lichide,Bacanie & Lichide,10508350,"Vodka Absolut 40% alc., 0.5L",Absolut,58.9,available,0,7295
Bacanie & Lichide,Bacanie & Lichide,14500039,Mustar dulce La Minut 290g,La Minut,4.89,available,0,7296
Bacanie & Lichide,Bacanie & Lichide,14525267,Mix tort musuroi Ruf 425g,Ruf,19.99,available,0,7345
Bacanie & Lichide,Bacanie & Lichide,14525266,Mix tort cheesecake Ruf 700g,Ruf,22.99,available,0,7346
Bacanie & Lichide,Bacanie & Lichide,14525262,Mix crema tort de mere Ruf 435g,Ruf,18.99,available,0,7347
Bacanie & Lichide,Bacanie & Lichide,14525261,Mix tarta cu ciocolata Ruf 470g,Ruf,23.99,available,0,7348
Bacanie & Lichide,Bacanie & Lichide,14525265,Mix tarta lamaie Ruf 380g,Ruf,21.99,available,0,7349
Bacanie & Lichide,Bacanie & Lichide,10005268,Bere blonda Bucegi 6buc x 0.5L,Bucegi,16.95,available,0,7350
Bacanie & Lichide,Bacanie & Lichide,10005045,Bere blonda Golden Brau 6buc x 0.5L,Golden Brau,17.25,available,0,7351
Bacanie & Lichide,Bacanie & Lichide,14525472,Biscuiti McVitie's Digestive Original 250g,McVitie's,9.65,available,0,7352
Bacanie & Lichide,Bacanie & Lichide,14513176,Biscuiti McVitie's Digestive Original 24.9g,McVitie's,1.55,available,0,7353
Bacanie & Lichide,Bacanie & Lichide,14513177,Biscuiti McVitie's Digestive Milk Cioco 33.3g,McVitie's,2.05,available,0,7354
Bacanie & Lichide,Bacanie & Lichide,14526021,"Biscuiti Biskrem cu mere, de post 160g",Biskrem,6.99,available,0,7355
Bacanie & Lichide,Bacanie & Lichide,14525138,Chips Chio Intense Smantana Si Ierburi 120g,Chio,8.79,available,0,7356
Bacanie & Lichide,Bacanie & Lichide,14525308,Chips Chio Intens Spicy Cheese 120g,Chio,8.79,available,0,7357
Bacanie & Lichide,Bacanie & Lichide,14521538,"Bomboane de ciocolata Lindt Lindor Summer Mix Edition asortate, 200g",Lindt,32.4,available,0,7358
Bacanie & Lichide,Bacanie & Lichide,14525278,Praf budinca vanilie Ruf 38g,Ruf,1.39,available,0,7359
Bacanie & Lichide,Bacanie & Lichide,14525273,Mix decor 4 sortimente Ruf 160g,Ruf,16.99,available,0,7360
Bacanie & Lichide,Bacanie & Lichide,14525270,Crema de unt Ruf 2x70g,Ruf,11.99,available,0,7361
Bacanie & Lichide,Bacanie & Lichide,14525277,Aluat biscuiti Ruf 325g,Ruf,23.99,available,0,7362
Bacanie & Lichide,Bacanie & Lichide,14525276,Aluat tort Ruf 325g,Ruf,22.99,available,0,7363
Bacanie & Lichide,Bacanie & Lichide,14525660,"Croissant dublu cu umplutura de vanilie si visine 7 Days, 80 g",7Days,3.45,available,0,7364
Bacanie & Lichide,Bacanie & Lichide,14523487,"Sos Dip Salsa Mediu Santa Maria, 250g",Santa Maria,18.9,available,0,7365
Bacanie & Lichide,Bacanie & Lichide,14525718,Praline ciocolata Lindt cu fistic 200g,Lindt,39.5,available,0,7366
Bacanie & Lichide,Bacanie & Lichide,14525280,Zahar cu aroma de portocale 10g,Ruf,1.19,available,0,7367
Bacanie & Lichide,Bacanie & Lichide,14524378,Sare fina de Himalaya Eurosalt iodata 500g,Eurosalt,7.09,available,0,7368
Bacanie & Lichide,Bacanie & Lichide,14007034,"Crema tartinabila Eco, de roscove cu alune de padure 400g",Eco,31.5,available,0,7369
Bacanie & Lichide,Bacanie & Lichide,14525651,Biscuiti cacao cu crema vanilie 61g,Tempo,2.39,available,0,7370
Bacanie & Lichide,Bacanie & Lichide,14525644,Biscuiti vanilie cu crema vanilie 61g,Tempo,2.39,available,0,7371
Bacanie & Lichide,Bacanie & Lichide,14525649,Biscuiti cacao cu crema cacao 61g,Tempo,2.39,available,0,7372
Bacanie & Lichide,Bacanie & Lichide,14525641,Biscuiti vanilie cu crema cacao 61g,Tempo,2.39,available,0,7373
Bacanie & Lichide,Bacanie & Lichide,14523423,Piscoturi bio Bio All Green 200g,Bio All Green,21.5,available,0,7374
Bacanie & Lichide,Bacanie & Lichide,14007958,Halva bio Allos 75g,Allos,17.9,available,0,7375
Bacanie & Lichide,Bacanie & Lichide,10005434,"Vin alb Cotnari Domenii, Grasa de Cotnari, 0.75L",Cramele Cotnari,35.9,available,0,7376
Bacanie & Lichide,Bacanie & Lichide,14508062,"Biscuiti cu faina integrala si 30% mai putine grasimi McVities Digestive Light, 250 g",McVitie's,8.09,available,0,7377
Bacanie & Lichide,Bacanie & Lichide,14522016,Faina Universala Schar Mix It 1kg,Schar,29.5,available,0,7378
Bacanie & Lichide,Bacanie & Lichide,14522059,Mix pentru Negrese fara gluten 350g,Schar,25.9,available,0,7379
Bacanie & Lichide,Bacanie & Lichide,14523171,Briosa cu ciocolata neagra fara gluten 65g,Schar,5.79,available,0,7380
Bacanie & Lichide,Bacanie & Lichide,10508276,Bautura carbogazoasa Schweppes Blueberry Mojito 0.33L,Schweppes,4.79,available,0,7381
Bacanie & Lichide,Bacanie & Lichide,10500738,Suc de clementine Carrefour Extra 1L,Carrefour Extra,8.99,available,0,7382
Bacanie & Lichide,Bacanie & Lichide,14524549,Briose Ciocolata Misura fara lactoza 240G,Misura,13.5,available,0,7383
Bacanie & Lichide,Bacanie & Lichide,14524550,Briose Misura aroma cirese&afine fara lactoza 290g,Misura,13.9,available,0,7384
Bacanie & Lichide,Bacanie & Lichide,14524426,"Biscuiti cu iaurt Misura, fara zahar, 33.3 g",Misura,2.05,available,0,7385
Bacanie & Lichide,Bacanie & Lichide,14525758,Croissant Simpl cu crema caise 85g,Simpl,2.19,available,0,7386
Bacanie & Lichide,Bacanie & Lichide,14525759,Croissant Simpl cu crema cu aroma de vanilie si visine 85g,Simpl,2.19,available,0,7387
Bacanie & Lichide,Bacanie & Lichide,14525761,Croissant Simpl cu crema cu cacao si capsuni 85g,Simpl,2.19,available,0,7388
Bacanie & Lichide,Bacanie & Lichide,14525762,Croissant Simpl cu crema cu aroma de vanilie 85g,Simpl,2.19,available,0,7389
Bacanie & Lichide,Bacanie & Lichide,14525764,Croissant Simpl cu crema cu cacao 85g,Simpl,2.19,available,0,7390
Bacanie & Lichide,Bacanie & Lichide,10508133,Bautura carbogazoasa Schweppes Citrus Mix 0.33L,Schweppes,4.69,available,0,7391
Bacanie & Lichide,Bacanie & Lichide,14519830,"Baton de ciocolata Rom Infinit, cu nuci si biscuiti, 37 g",Rom,2.55,available,0,7392
Bacanie & Lichide,Bacanie & Lichide,14519828,"Baton ciocolata cu lapte si cirese amare Rom, 38 g",Rom,2.55,available,0,7393
Bacanie & Lichide,Bacanie & Lichide,14522720,Bomboane Laura cu laptecremade ciocolata138g,Laura,9.35,available,0,7394
Bacanie & Lichide,Bacanie & Lichide,14523944,Ciocolata Milka Extra Cacao Crema de Alune 85g,Milka,5.65,available,0,7395
Bacanie & Lichide,Bacanie & Lichide,14504424,Drojdie uscata instant Dr. Oetker 3buc x 7g,Dr. Oetker,2.25,available,0,7396
Bacanie & Lichide,Bacanie & Lichide,14525959,Chipsuri Lay's cu barbeque 125g,Lay's,9.35,available,0,7397
Bacanie & Lichide,Bacanie & Lichide,14525942,Chipsuri Lay's coapte cu iaurt si ierburi 105g,Lay's,8.79,available,0,7398
Bacanie & Lichide,Bacanie & Lichide,14521284,Mix mini oua de ciocolata Kinder 250g,Kinder,27.3,available,0,7399
Bacanie & Lichide,Bacanie & Lichide,14507025,"File ansoa in ulei de masline Rizzoli Marea Cantabrica, 70g",Rizzoli,24.5,available,0,7400
Bacanie & Lichide,Bacanie & Lichide,14511677,Pasta tomate Sultan 24% 580g borcan (+1 borcan bulion 190g 18%),Sultan,17.5,available,0,7401
Bacanie & Lichide,Bacanie & Lichide,14501221,Ciuperci Intregi Home Garden 800g,Home Garden,17.5,available,0,7402
Bacanie & Lichide,Bacanie & Lichide,14501562,Pasta de tomate 30% Home Garden 930 g,Home Garden,19.5,available,0,7403
Bacanie & Lichide,Bacanie & Lichide,14501216,Ton solid in ulei de masline Home Garden 170g,Home Garden,12.5,available,0,7404
Bacanie & Lichide,Bacanie & Lichide,11012778,Mazare verde si morcovi tineri Daucy 400 g,Daucy,6.55,available,0,7405
Bacanie & Lichide,Bacanie & Lichide,14514419,Muraturi asortate Giana 1650g,Giana,32.9,available,0,7406
Bacanie & Lichide,Bacanie & Lichide,11009249,"Tocana de legume Mandy , 300 g",Mandy,7.19,available,0,7407
Bacanie & Lichide,Bacanie & Lichide,11008951,Zacusca cu vinete coapte Mandy 300 g,Mandy,7.35,available,0,7408
Bacanie & Lichide,Bacanie & Lichide,11009248,Zacusca cu ciuperci Mandy 300g,Mandy,7.59,available,0,7409
Bacanie & Lichide,Bacanie & Lichide,11008952,Zacusca picanta Mandy 300 g,Mandy,6.15,available,0,7410
Bacanie & Lichide,Bacanie & Lichide,14525557,Caras in sos tomat Navodul Plin 160g,Navodul Plin,11.5,available,0,7411
Bacanie & Lichide,Bacanie & Lichide,14508297,Castraveti picanti in otet Raureni 680g,Raureni,10.5,available,0,7412
Bacanie & Lichide,Bacanie & Lichide,10005531,Vin rose Caii de la Letea Geneza 0.75L,Caii de La Letea,35.9,available,0,7413
Bacanie & Lichide,Bacanie & Lichide,10005532,"Vin rosu sec, Caii de la Letea Geneza Feteasca Neagra, 0.75L",Caii de La Letea,35.9,available,0,7414
Bacanie & Lichide,Bacanie & Lichide,14522174,Maia uscata Dr.Oetker din faina integrala de secara 15g,Dr. Oetker,3.49,available,0,7415
Bacanie & Lichide,Bacanie & Lichide,14525332,Gelatina Instant Dr.Oetker 30g,Dr. Oetker,6.65,available,0,7416
Bacanie & Lichide,Bacanie & Lichide,14511297,Mix pentru prajitura cu branza Dr.Oetker 510 g,Dr. Oetker,11.9,available,0,7417
Bacanie & Lichide,Bacanie & Lichide,10508375,"Apa minerala Aqua Carpatica cu aroma de zmeura, 4buc x 0.33L",Aqua carpatica,21.0,available,0,7418
Bacanie & Lichide,Bacanie & Lichide,10508376,"Apa minerala Aqua Carpatica cu aroma de capsuni, 4buc x 0.33L",Aqua carpatica,18.6,available,0,7419
Bacanie & Lichide,Bacanie & Lichide,10508377,"Apa minerala Aqua Carpatica cu aroma de piersica si mango, 4buc x 0.33L",Aqua carpatica,18.6,available,0,7420
Bacanie & Lichide,Bacanie & Lichide,10508378,"Apa minerala Aqua Carpatica cu aroma de lamaie verde si menta, 4buc x 0.33L",Aqua carpatica,21.0,available,0,7421
Bacanie & Lichide,Bacanie & Lichide,14521674,Dulceata de cirese Raureni 270g,Raureni,15.9,available,0,7422
Bacanie & Lichide,Bacanie & Lichide,14521681,Dulceata de capsuni Raureni 270g,Raureni,15.9,available,0,7423
Bacanie & Lichide,Bacanie & Lichide,11011129,Gem de piersici Raureni 370g,Raureni,8.99,available,0,7424
Bacanie & Lichide,Bacanie & Lichide,14011383,Seminte Floarea Soarelui Albe Mogyi prajite si sarate 160g,Mogyi,9.29,available,0,7425
Bacanie & Lichide,Bacanie & Lichide,14504667,"Pasca Boromir Crema cu Lapte si Cipsuri de Ciocolata, 600g",Boromir,44.9,available,0,7426
Bacanie & Lichide,Bacanie & Lichide,14514222,"Sos cartofi prajiti Heinz, 400ml",Heinz,20.9,available,0,7427
Bacanie & Lichide,Bacanie & Lichide,14507609,"Sos clasic barbecue Heinz, 480g",Heinz,27.5,available,0,7428
Bacanie & Lichide,Bacanie & Lichide,14523878,Croissant crema cacao Elmas 60g,Elmas,2.49,available,0,7429
Bacanie & Lichide,Bacanie & Lichide,14523877,Croissant crema vin spumant Elmas 60g,Elmas,2.49,available,0,7430
